DEPCOM;DEP;REG;PTOT;weight_fr;weight_reg;weight_dep
093007;093;11;57029;85;464;350
093008;093;11;53814;80;438;331
093010;093;11;53540;80;436;329
093013;093;11;16643;25;136;103
093014;093;11;29433;44;240;181
093015;093;11;4863;8;40;30
093027;093;11;43203;64;352;266
093029;093;11;71605;106;583;440
093030;093;11;10772;16;88;67
093031;093;11;55237;82;450;339
093032;093;11;39535;59;322;243
093033;093;11;6933;11;57;43
093039;093;11;8016;12;66;50
093045;093;11;23168;35;189;143
093046;093;11;44661;66;364;274
093047;093;11;26889;40;219;165
093048;093;11;110474;164;899;678
093049;093;11;21268;32;174;131
093050;093;11;35112;52;286;216
093051;093;11;68515;102;558;421
093053;093;11;44274;66;361;272
093055;093;11;57668;86;470;354
093057;093;11;24060;36;196;148
093059;093;11;30387;45;248;187
093061;093;11;18040;27;147;111
093062;093;11;14876;22;122;92
093063;093;11;27655;41;225;170
093064;093;11;46395;69;378;285
093066;093;11;111948;166;911;687
093070;093;11;51268;76;418;315
093071;093;11;51201;76;417;315
093072;093;11;38823;58;316;239
093073;093;11;36345;54;296;223
093074;093;11;7117;11;58;44
093077;093;11;30152;45;246;185
093078;093;11;36934;55;301;227
093079;093;11;13706;21;112;85
094001;094;11;5811;9;48;42
094002;094;11;44063;66;359;316
094003;094;11;21632;32;176;155
094004;094;11;16426;25;134;118
094011;094;11;18039;27;147;130
094015;094;11;16805;25;137;121
094016;094;11;31542;47;257;226
094017;094;11;77992;116;635;559
094018;094;11;30568;46;249;219
094019;094;11;18444;28;151;133
094021;094;11;19578;29;160;141
094022;094;11;45552;68;371;327
094028;094;11;91120;135;742;653
094033;094;11;53418;79;435;383
094034;094;11;27905;42;228;200
094037;094;11;18707;28;153;134
094038;094;11;31364;47;256;225
094041;094;11;62294;92;507;446
094042;094;11;19282;29;157;139
094043;094;11;25468;38;208;183
094044;094;11;27336;41;223;196
094046;094;11;55988;83;456;401
094047;094;11;4794;8;40;35
094048;094;11;4948;8;41;36
094052;094;11;33078;49;270;237
094053;094;11;4694;7;39;34
094054;094;11;24002;36;196;172
094055;094;11;10406;16;85;75
094056;094;11;2692;4;22;20
094058;094;11;34161;51;278;245
094059;094;11;20215;30;165;145
094060;094;11;12061;18;99;87
094065;094;11;5677;9;47;41
094067;094;11;22835;34;186;164
094068;094;11;75759;112;617;543
094069;094;11;14153;21;116;102
094070;094;11;3832;6;32;28
094071;094;11;26709;40;218;192
094073;094;11;29247;44;238;210
094074;094;11;14865;22;121;107
094075;094;11;10516;16;86;76
094076;094;11;55047;82;448;395
094077;094;11;21481;32;175;154
094078;094;11;33636;50;274;241
094079;094;11;28567;43;233;205
094080;094;11;50267;75;409;360
094081;094;11;94059;139;766;674
095002;095;11;1169;2;10;10
095008;095;11;930;2;8;8
095011;095;11;382;1;4;4
095012;095;11;216;1;2;2
095014;095;11;2645;4;22;22
095018;095;11;110839;164;902;895
095019;095;11;14313;22;117;116
095023;095;11;659;1;6;6
095024;095;11;283;1;3;3
095026;095;11;2686;4;22;22
095028;095;11;1710;3;14;14
095039;095;11;7015;11;58;57
095040;095;11;874;2;8;8
095042;095;11;1973;3;17;16
095046;095;11;156;1;2;2
095051;095;11;8775;13;72;71
095052;095;11;9669;15;79;79
095054;095;11;239;1;2;2
095055;095;11;492;1;5;4
095056;095;11;2197;4;18;18
095058;095;11;2735;5;23;23
095059;095;11;355;1;3;3
095060;095;11;7373;11;60;60
095061;095;11;417;1;4;4
095063;095;11;29508;44;241;239
095074;095;11;761;2;7;7
095078;095;11;1848;3;16;15
095088;095;11;1079;2;9;9
095091;095;11;6383;10;52;52
095094;095;11;308;1;3;3
095101;095;11;970;2;8;8
095102;095;11;381;1;4;4
095110;095;11;209;1;2;2
095116;095;11;4351;7;36;36
095119;095;11;327;1;3;3
095120;095;11;2296;4;19;19
095127;095;11;65647;97;535;530
095134;095;11;5059;8;42;41
095139;095;11;338;1;3;3
095141;095;11;36;1;1;1
095142;095;11;2127;4;18;18
095144;095;11;75;1;1;1
095149;095;11;3316;5;27;27
095150;095;11;606;1;5;5
095151;095;11;304;1;3;3
095154;095;11;309;1;3;3
095157;095;11;142;1;2;2
095166;095;11;466;1;4;4
095169;095;11;486;1;4;4
095170;095;11;557;1;5;5
095176;095;11;24354;36;199;197
095177;095;11;1416;3;12;12
095181;095;11;274;1;3;3
095183;095;11;6791;11;56;55
095197;095;11;22497;34;184;182
095199;095;11;15718;24;128;127
095203;095;11;25430;38;207;206
095205;095;11;7236;11;59;59
095210;095;11;11369;17;93;92
095211;095;11;2456;4;20;20
095212;095;11;107;1;1;1
095213;095;11;631;1;6;6
095214;095;11;68;1;1;1
095218;095;11;17465;26;143;141
095219;095;11;29348;44;239;237
095229;095;11;9836;15;81;80
095241;095;11;1995;3;17;17
095250;095;11;9744;15;80;79
095252;095;11;36972;55;301;299
095253;095;11;509;1;5;5
095254;095;11;580;1;5;5
095256;095;11;3369;5;28;28
095257;095;11;4726;7;39;39
095258;095;11;366;1;3;3
095268;095;11;42853;64;349;346
095270;095;11;562;1;5;5
095271;095;11;536;1;5;5
095277;095;11;26132;39;213;211
095280;095;11;30787;46;251;249
095282;095;11;166;1;2;2
095287;095;11;708;2;6;6
095288;095;11;8860;14;73;72
095295;095;11;158;1;2;2
095298;095;11;556;1;5;5
095301;095;11;283;1;3;3
095303;095;11;212;1;2;2
095304;095;11;290;1;3;3
095306;095;11;29571;44;241;239
095308;095;11;618;1;6;5
095309;095;11;217;1;2;2
095313;095;11;12269;19;100;100
095316;095;11;260;1;3;3
095323;095;11;16157;24;132;131
095328;095;11;633;1;6;6
095331;095;11;179;1;2;2
095341;095;11;394;1;4;4
095348;095;11;548;1;5;5
095351;095;11;10416;16;85;85
095352;095;11;4620;7;38;38
095353;095;11;1860;3;16;16
095355;095;11;5715;9;47;47
095365;095;11;707;2;6;6
095369;095;11;2938;5;24;24
095370;095;11;3543;6;29;29
095371;095;11;5721;9;47;47
095379;095;11;191;1;2;2
095387;095;11;60;1;1;1
095388;095;11;5824;9;48;47
095392;095;11;5126;8;42;42
095394;095;11;9992;15;82;81
095395;095;11;930;2;8;8
095409;095;11;1350;2;11;11
095422;095;11;372;1;4;4
095424;095;11;21718;33;177;176
095426;095;11;3068;5;25;25
095427;095;11;14238;22;116;115
095428;095;11;21732;33;177;176
095429;095;11;427;1;4;4
095430;095;11;3516;6;29;29
095436;095;11;1620;3;14;14
095438;095;11;132;1;2;2
095445;095;11;666;1;6;6
095446;095;11;1876;3;16;16
095447;095;11;212;1;2;2
095450;095;11;2075;4;17;17
095452;095;11;823;2;7;7
095456;095;11;669;1;6;6
095459;095;11;727;2;6;6
095462;095;11;327;1;3;3
095476;095;11;17135;26;140;139
095480;095;11;5642;9;46;46
095483;095;11;545;1;5;5
095487;095;11;12735;19;104;103
095488;095;11;8431;13;69;69
095489;095;11;745;2;7;7
095491;095;11;8477;13;69;69
095492;095;11;71;1;1;1
095493;095;11;137;1;2;2
095500;095;11;31434;47;256;254
095504;095;11;3956;6;33;32
095509;095;11;3563;6;29;29
095510;095;11;615;1;6;5
095523;095;11;515;1;5;5
095527;095;11;2908;5;24;24
095529;095;11;879;2;8;8
095535;095;11;1140;2;10;10
095539;095;11;14962;23;122;121
095541;095;11;1010;2;9;9
095543;095;11;245;1;2;2
095554;095;11;939;2;8;8
095555;095;11;20859;31;170;169
095563;095;11;15966;24;130;129
095566;095;11;2791;5;23;23
095572;095;11;23853;36;195;193
095574;095;11;7264;11;60;59
095580;095;11;2488;4;21;21
095582;095;11;27020;40;220;219
095584;095;11;678;2;6;6
095585;095;11;58849;87;479;475
095592;095;11;1313;2;11;11
095594;095;11;1013;2;9;9
095598;095;11;18341;28;150;148
095604;095;11;4196;7;35;34
095607;095;11;26630;40;217;215
095610;095;11;303;1;3;3
095611;095;11;45;1;1;1
095612;095;11;4578;7;38;37
095625;095;11;1334;2;11;11
095627;095;11;626;1;6;6
095628;095;11;1216;2;10;10
095633;095;11;92;1;1;1
095637;095;11;16677;25;136;135
095641;095;11;2494;4;21;21
095651;095;11;877;2;8;8
095652;095;11;5240;8;43;43
095656;095;11;423;1;4;4
095658;095;11;1112;2;10;9
095660;095;11;783;2;7;7
095675;095;11;1010;2;9;9
095676;095;11;513;1;5;5
095678;095;11;870;2;8;8
095680;095;11;27808;42;227;225
095682;095;11;188;1;2;2
095690;095;11;340;1;3;3
097101;097;1;54049;80;2833;284
097102;097;1;4343;7;228;23
097103;097;1;31404;47;1646;165
097104;097;1;5703;9;299;30
097105;097;1;10305;16;541;55
097106;097;1;7135;11;374;38
097107;097;1;18417;28;966;97
097108;097;1;3345;5;176;18
097109;097;1;7979;12;419;42
097110;097;1;1482;3;78;8
097111;097;1;4145;7;218;22
097112;097;1;5147;8;270;27
097113;097;1;27096;40;1421;143
097114;097;1;7691;12;404;41
097115;097;1;16891;25;886;89
097116;097;1;17637;27;925;93
097117;097;1;22389;34;1174;118
097118;097;1;24788;37;1300;130
097119;097;1;8370;13;439;44
097120;097;1;16048;24;842;85
097121;097;1;6240;10;328;33
097122;097;1;5765;9;303;31
097124;097;1;10623;16;557;56
097125;097;1;12989;20;681;69
097126;097;1;2501;4;132;14
097128;097;1;23951;36;1256;126
097129;097;1;19502;29;1023;103
097130;097;1;1067;2;56;6
097131;097;1;1571;3;83;9
097132;097;1;8306;13;436;44
097133;097;1;1876;3;99;10
097134;097;1;7398;11;388;39
097201;097;1;1907;3;100;10
097202;097;1;3640;6;191;20
097203;097;1;3071;5;161;17
097204;097;1;3583;6;188;19
097205;097;1;4523;7;238;24
097206;097;1;5716;9;300;30
097207;097;1;17657;27;926;93
097208;097;1;742;2;39;4
097209;097;1;81006;120;4246;425
097210;097;1;17262;26;905;91
097211;097;1;731;2;39;4
097212;097;1;9948;15;522;53
097213;097;1;40471;60;2122;213
097214;097;1;6955;11;365;37
097215;097;1;1083;2;57;6
097216;097;1;3229;5;170;17
097217;097;1;8937;14;469;47
097218;097;1;5174;8;272;28
097219;097;1;1328;2;70;7
097220;097;1;12067;18;633;64
097221;097;1;12387;19;650;65
097222;097;1;22928;34;1202;121
097223;097;1;9520;15;499;50
097224;097;1;16460;25;863;87
097225;097;1;4178;7;219;22
097226;097;1;4356;7;229;23
097227;097;1;10037;15;527;53
097228;097;1;16082;24;843;85
097229;097;1;20222;30;1060;106
097230;097;1;12416;19;651;66
097231;097;1;7466;12;392;40
097232;097;1;8941;14;469;47
097233;097;1;1860;3;98;10
097234;097;1;1828;3;96;10
097301;097;1;901;2;48;5
097302;097;1;61645;91;3231;324
097303;097;1;1819;3;96;10
097304;097;1;25913;39;1359;136
097305;097;1;14355;22;753;76
097306;097;1;11059;17;580;58
097307;097;1;32233;48;1690;169
097308;097;1;4220;7;222;23
097309;097;1;25538;38;1339;134
097310;097;1;3842;6;202;21
097311;097;1;42936;64;2251;226
097312;097;1;2963;5;156;16
097313;097;1;2609;4;137;14
097314;097;1;201;1;11;2
097352;097;1;160;1;9;1
097353;097;1;13351;20;700;70
097356;097;1;1828;3;96;10
097357;097;1;7951;12;417;42
097358;097;1;243;1;13;2
097360;097;1;9245;14;485;49
097361;097;1;1423;3;75;8
097362;097;1;6689;10;351;36
097401;097;1;11511;17;604;61
097402;097;1;12992;20;681;69
097403;097;1;6969;11;366;37
097404;097;1;14103;21;740;74
097405;097;1;12273;19;644;65
097406;097;1;6659;10;349;35
097407;097;1;34438;51;1805;181
097408;097;1;33374;50;1750;175
097409;097;1;56689;84;2972;298
097410;097;1;38013;57;1993;200
097411;097;1;149313;221;7826;783
097412;097;1;38166;57;2001;201
097413;097;1;34030;51;1784;179
097414;097;1;53956;80;2828;283
097415;097;1;105887;157;5550;555
097416;097;1;85083;126;4460;446
097417;097;1;5313;8;279;28
097418;097;1;34230;51;1794;180
097419;097;1;6497;10;341;35
097420;097;1;23704;35;1243;125
097421;097;1;7387;11;388;39
097422;097;1;79705;118;4178;418
097423;097;1;7234;11;380;38
097424;097;1;5537;9;291;30
02A001;02A;94;3198;5;940;201
02A004;02A;94;71508;106;21018;4476
02A006;02A;94;3329;5;979;209
02A008;02A;94;1730;3;509;109
02A011;02A;94;51;1;15;4
02A014;02A;94;69;1;21;5
02A017;02A;94;1865;3;549;117
02A018;02A;94;158;1;47;10
02A019;02A;94;54;1;16;4
02A021;02A;94;78;1;23;5
02A022;02A;94;84;1;25;6
02A024;02A;94;189;1;56;12
02A026;02A;94;187;1;55;12
02A027;02A;94;54;1;16;4
02A028;02A;94;142;1;42;9
02A031;02A;94;540;1;159;34
02A032;02A;94;4091;7;1203;257
02A035;02A;94;167;1;50;11
02A038;02A;94;51;1;15;4
02A040;02A;94;402;1;119;26
02A041;02A;94;3173;5;933;199
02A048;02A;94;526;1;155;33
02A056;02A;94;114;1;34;8
02A060;02A;94;66;1;20;5
02A061;02A;94;105;1;31;7
02A062;02A;94;403;1;119;26
02A064;02A;94;34;1;10;3
02A065;02A;94;1350;2;397;85
02A066;02A;94;55;1;17;4
02A070;02A;94;405;1;120;26
02A071;02A;94;216;1;64;14
02A085;02A;94;1481;3;436;93
02A089;02A;94;135;1;40;9
02A090;02A;94;711;2;209;45
02A091;02A;94;169;1;50;11
02A092;02A;94;1121;2;330;71
02A094;02A;94;75;1;23;5
02A098;02A;94;736;2;217;47
02A099;02A;94;273;1;81;18
02A100;02A;94;63;1;19;4
02A103;02A;94;2043;4;601;128
02A104;02A;94;1224;2;360;77
02A108;02A;94;226;1;67;15
02A114;02A;94;1475;3;434;93
02A115;02A;94;159;1;47;10
02A117;02A;94;81;1;24;6
02A118;02A;94;214;1;63;14
02A119;02A;94;126;1;38;8
02A127;02A;94;88;1;26;6
02A128;02A;94;90;1;27;6
02A129;02A;94;44;1;13;3
02A130;02A;94;3177;5;934;199
02A131;02A;94;166;1;49;11
02A132;02A;94;146;1;43;10
02A133;02A;94;153;1;45;10
02A139;02A;94;1746;3;514;110
02A141;02A;94;122;1;36;8
02A142;02A;94;701;2;207;44
02A144;02A;94;105;1;31;7
02A146;02A;94;53;1;16;4
02A154;02A;94;113;1;34;8
02A158;02A;94;30;1;9;2
02A160;02A;94;256;1;76;17
02A163;02A;94;536;1;158;34
02A174;02A;94;100;1;30;7
02A181;02A;94;621;1;183;39
02A186;02A;94;227;1;67;15
02A189;02A;94;1245;2;366;78
02A191;02A;94;125;1;37;8
02A196;02A;94;56;1;17;4
02A197;02A;94;98;1;29;7
02A198;02A;94;539;1;159;34
02A200;02A;94;163;1;48;11
02A203;02A;94;103;1;31;7
02A204;02A;94;98;1;29;7
02A209;02A;94;2034;4;598;128
02A211;02A;94;581;1;171;37
02A212;02A;94;486;1;143;31
02A215;02A;94;919;2;271;58
02A228;02A;94;1701;3;500;107
02A232;02A;94;288;1;85;19
02A240;02A;94;113;1;34;8
02A247;02A;94;12271;19;3607;769
02A249;02A;94;3787;6;1114;238
02A253;02A;94;51;1;15;4
02A254;02A;94;195;1;58;13
02A258;02A;94;62;1;19;4
02A259;02A;94;55;1;17;4
02A262;02A;94;52;1;16;4
02A266;02A;94;95;1;28;6
02A268;02A;94;80;1;24;6
02A269;02A;94;1375;3;405;87
02A270;02A;94;334;1;99;21
02A271;02A;94;3329;5;979;209
02A272;02A;94;3391;6;997;213
02A276;02A;94;493;1;145;31
02A278;02A;94;91;1;27;6
02A279;02A;94;127;1;38;8
02A282;02A;94;150;1;45;10
02A284;02A;94;368;1;109;24
02A285;02A;94;78;1;23;5
02A288;02A;94;1394;3;410;88
02A295;02A;94;110;1;33;7
02A300;02A;94;1131;2;333;71
02A308;02A;94;434;1;128;28
02A310;02A;94;100;1;30;7
02A312;02A;94;448;1;132;29
02A322;02A;94;110;1;33;7
02A323;02A;94;377;1;111;24
02A324;02A;94;406;1;120;26
02A326;02A;94;125;1;37;8
02A330;02A;94;505;1;149;32
02A331;02A;94;65;1;20;5
02A336;02A;94;453;1;134;29
02A345;02A;94;582;1;172;37
02A348;02A;94;926;2;273;58
02A349;02A;94;831;2;245;53
02A351;02A;94;372;1;110;24
02A357;02A;94;46;1;14;3
02A358;02A;94;61;1;18;4
02A359;02A;94;231;1;68;15
02A360;02A;94;137;1;41;9
02A362;02A;94;2757;5;811;173
02A363;02A;94;54;1;16;4
02B002;02B;94;245;1;73;14
02B003;02B;94;30;1;9;2
02B005;02B;94;37;1;11;3
02B007;02B;94;201;1;60;12
02B009;02B;94;2187;4;643;122
02B010;02B;94;365;1;108;21
02B012;02B;94;48;1;15;3
02B013;02B;94;26;1;8;2
02B015;02B;94;24;1;8;2
02B016;02B;94;546;1;161;31
02B020;02B;94;614;1;181;35
02B023;02B;94;121;1;36;7
02B025;02B;94;85;1;25;5
02B029;02B;94;306;1;90;17
02B030;02B;94;137;1;41;8
02B033;02B;94;46434;69;13648;2574
02B034;02B;94;632;1;186;36
02B036;02B;94;90;1;27;5
02B037;02B;94;8050;12;2367;447
02B039;02B;94;222;1;66;13
02B042;02B;94;8900;14;2616;494
02B043;02B;94;1670;3;491;93
02B045;02B;94;65;1;20;4
02B046;02B;94;172;1;51;10
02B047;02B;94;286;1;85;16
02B049;02B;94;2372;4;698;132
02B050;02B;94;5638;9;1658;313
02B051;02B;94;80;1;24;5
02B052;02B;94;18;1;6;1
02B053;02B;94;22;1;7;2
02B054;02B;94;197;1;58;11
02B055;02B;94;120;1;36;7
02B057;02B;94;331;1;98;19
02B058;02B;94;313;1;92;18
02B059;02B;94;104;1;31;6
02B063;02B;94;32;1;10;2
02B067;02B;94;33;1;10;2
02B068;02B;94;27;1;8;2
02B069;02B;94;86;1;26;5
02B072;02B;94;53;1;16;3
02B073;02B;94;106;1;32;6
02B074;02B;94;397;1;117;22
02B075;02B;94;69;1;21;4
02B077;02B;94;672;1;198;38
02B078;02B;94;32;1;10;2
02B079;02B;94;476;1;140;27
02B080;02B;94;153;1;45;9
02B081;02B;94;42;1;13;3
02B082;02B;94;42;1;13;3
02B083;02B;94;170;1;50;10
02B084;02B;94;221;1;65;13
02B086;02B;94;211;1;63;12
02B087;02B;94;2215;4;652;123
02B088;02B;94;227;1;67;13
02B093;02B;94;939;2;276;53
02B095;02B;94;132;1;39;8
02B096;02B;94;7563;12;2223;420
02B097;02B;94;63;1;19;4
02B101;02B;94;78;1;23;5
02B102;02B;94;70;1;21;4
02B105;02B;94;110;1;33;7
02B106;02B;94;11;1;4;1
02B107;02B;94;155;1;46;9
02B109;02B;94;229;1;68;13
02B110;02B;94;79;1;24;5
02B111;02B;94;51;1;15;3
02B112;02B;94;229;1;68;13
02B113;02B;94;54;1;16;3
02B116;02B;94;27;1;8;2
02B120;02B;94;5754;9;1692;319
02B121;02B;94;347;1;102;20
02B122;02B;94;53;1;16;3
02B123;02B;94;4291;7;1262;238
02B124;02B;94;218;1;65;13
02B125;02B;94;49;1;15;3
02B126;02B;94;62;1;19;4
02B134;02B;94;3121;5;918;173
02B135;02B;94;313;1;92;18
02B136;02B;94;153;1;45;9
02B137;02B;94;25;1;8;2
02B138;02B;94;153;1;45;9
02B140;02B;94;103;1;31;6
02B143;02B;94;1116;2;329;62
02B145;02B;94;218;1;65;13
02B147;02B;94;120;1;36;7
02B148;02B;94;5829;9;1714;323
02B149;02B;94;81;1;24;5
02B150;02B;94;1215;2;358;68
02B152;02B;94;844;2;249;47
02B153;02B;94;116;1;35;7
02B155;02B;94;44;1;13;3
02B156;02B;94;17;1;5;1
02B157;02B;94;28;1;9;2
02B159;02B;94;99;1;30;6
02B161;02B;94;75;1;23;5
02B162;02B;94;693;2;204;39
02B164;02B;94;25;1;8;2
02B165;02B;94;329;1;97;19
02B166;02B;94;612;1;180;34
02B167;02B;94;431;1;127;24
02B168;02B;94;1969;3;579;110
02B169;02B;94;1052;2;310;59
02B170;02B;94;121;1;36;7
02B171;02B;94;35;1;11;2
02B172;02B;94;615;1;181;35
02B173;02B;94;242;1;72;14
02B175;02B;94;111;1;33;7
02B176;02B;94;69;1;21;4
02B177;02B;94;64;1;19;4
02B178;02B;94;76;1;23;5
02B179;02B;94;62;1;19;4
02B180;02B;94;85;1;25;5
02B182;02B;94;247;1;73;14
02B183;02B;94;101;1;30;6
02B184;02B;94;83;1;25;5
02B185;02B;94;1709;3;503;95
02B187;02B;94;143;1;43;8
02B188;02B;94;497;1;147;28
02B190;02B;94;187;1;55;11
02B192;02B;94;161;1;48;9
02B193;02B;94;591;1;174;33
02B194;02B;94;26;1;8;2
02B195;02B;94;128;1;38;8
02B199;02B;94;174;1;52;10
02B201;02B;94;190;1;56;11
02B202;02B;94;24;1;8;2
02B205;02B;94;818;2;241;46
02B206;02B;94;34;1;10;2
02B207;02B;94;3436;6;1010;191
02B208;02B;94;110;1;33;7
02B210;02B;94;124;1;37;7
02B213;02B;94;70;1;21;4
02B214;02B;94;29;1;9;2
02B216;02B;94;17;1;5;1
02B217;02B;94;44;1;13;3
02B218;02B;94;100;1;30;6
02B219;02B;94;101;1;30;6
02B220;02B;94;140;1;42;8
02B221;02B;94;17;1;5;1
02B222;02B;94;37;1;11;3
02B223;02B;94;507;1;150;29
02B224;02B;94;663;1;195;37
02B225;02B;94;108;1;32;6
02B226;02B;94;73;1;22;5
02B227;02B;94;36;1;11;2
02B229;02B;94;289;1;85;17
02B230;02B;94;114;1;34;7
02B231;02B;94;101;1;30;6
02B233;02B;94;166;1;49;10
02B234;02B;94;20;1;6;2
02B235;02B;94;90;1;27;5
02B236;02B;94;178;1;53;10
02B238;02B;94;216;1;64;12
02B239;02B;94;219;1;65;13
02B241;02B;94;31;1;10;2
02B242;02B;94;693;2;204;39
02B243;02B;94;42;1;13;3
02B244;02B;94;46;1;14;3
02B245;02B;94;44;1;13;3
02B246;02B;94;194;1;58;11
02B248;02B;94;43;1;13;3
02B250;02B;94;150;1;45;9
02B251;02B;94;3700;6;1088;206
02B252;02B;94;177;1;53;10
02B255;02B;94;44;1;13;3
02B256;02B;94;25;1;8;2
02B257;02B;94;151;1;45;9
02B260;02B;94;160;1;48;9
02B261;02B;94;574;1;169;32
02B263;02B;94;76;1;23;5
02B264;02B;94;72;1;22;4
02B265;02B;94;383;1;113;22
02B267;02B;94;53;1;16;3
02B273;02B;94;51;1;15;3
02B274;02B;94;102;1;30;6
02B275;02B;94;65;1;20;4
02B277;02B;94;338;1;100;19
02B280;02B;94;131;1;39;8
02B281;02B;94;1178;2;347;66
02B283;02B;94;719;2;212;40
02B286;02B;94;840;2;247;47
02B287;02B;94;142;1;42;8
02B289;02B;94;117;1;35;7
02B290;02B;94;280;1;83;16
02B291;02B;94;40;1;12;3
02B292;02B;94;74;1;22;5
02B293;02B;94;231;1;68;13
02B296;02B;94;132;1;39;8
02B297;02B;94;58;1;18;4
02B298;02B;94;1691;3;498;94
02B299;02B;94;108;1;32;6
02B301;02B;94;67;1;20;4
02B302;02B;94;96;1;29;6
02B303;02B;94;732;2;216;41
02B304;02B;94;143;1;43;8
02B305;02B;94;2943;5;865;164
02B306;02B;94;111;1;33;7
02B307;02B;94;1442;3;424;80
02B309;02B;94;1775;3;522;99
02B311;02B;94;754;2;222;42
02B313;02B;94;2009;3;591;112
02B314;02B;94;365;1;108;21
02B315;02B;94;282;1;83;16
02B316;02B;94;1032;2;304;58
02B317;02B;94;54;1;16;3
02B318;02B;94;584;1;172;33
02B319;02B;94;779;2;229;44
02B320;02B;94;317;1;94;18
02B321;02B;94;16;1;5;1
02B327;02B;94;211;1;63;12
02B328;02B;94;96;1;29;6
02B329;02B;94;111;1;33;7
02B332;02B;94;233;1;69;13
02B333;02B;94;140;1;42;8
02B334;02B;94;110;1;33;7
02B335;02B;94;351;1;104;20
02B337;02B;94;132;1;39;8
02B338;02B;94;43;1;13;3
02B339;02B;94;26;1;8;2
02B340;02B;94;117;1;35;7
02B341;02B;94;728;2;214;41
02B342;02B;94;2527;4;743;141
02B343;02B;94;1810;3;532;101
02B344;02B;94;39;1;12;3
02B346;02B;94;2867;5;843;159
02B347;02B;94;266;1;79;15
02B350;02B;94;161;1;48;9
02B352;02B;94;217;1;64;13
02B353;02B;94;3408;6;1002;189
02B354;02B;94;436;1;129;25
02B355;02B;94;397;1;117;22
02B356;02B;94;142;1;42;8
